,fluxes,kcat,MW,kcat_MW,equ
CYTDtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,cytd_p --> cytd_e
CYTDtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,cytd_p --> cytd_e
CYTDtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,cytd_p --> cytd_e
DCAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,dca_p --> dca_e
DCAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,dca_p --> dca_e
DCAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,dca_p --> dca_e
DGSNtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,dgsn_p --> dgsn_e
DGSNtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,dgsn_p --> dgsn_e
DGSNtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,dgsn_p --> dgsn_e
LCTStex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,lcts_p --> lcts_e
LCTStex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,lcts_p --> lcts_e
LCTStex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,lcts_p --> lcts_e
LEUtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,leu__L_p --> leu__L_e
LEUtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,leu__L_p --> leu__L_e
LEUtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,leu__L_p --> leu__L_e
LYStex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,lys__L_p --> lys__L_e
LYStex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,lys__L_p --> lys__L_e
LYStex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,lys__L_p --> lys__L_e
LYXtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,lyx__L_p --> lyx__L_e
LYXtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,lyx__L_p --> lyx__L_e
LYXtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,lyx__L_p --> lyx__L_e
MANtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,man_p --> man_e
MANtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,man_p --> man_e
MANtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,man_p --> man_e
MAN6Ptex_reverse_num2,0.0,1684509.733,121.1044,13909.566729202244,man6p_p --> man6p_e
MAN6Ptex_reverse_num3,0.0,1684509.733,116.766,14426.371829128342,man6p_p --> man6p_e
MAN6Ptex_reverse_num4,0.0,1684509.733,41.2198,40866.51883318211,man6p_p --> man6p_e
MELIBtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,melib_p --> melib_e
MELIBtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,melib_p --> melib_e
MELIBtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,melib_p --> melib_e
DMSOtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,dmso_p --> dmso_e
DMSOtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,dmso_p --> dmso_e
DMSOtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,dmso_p --> dmso_e
FRUtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,fru_p --> fru_e
FRUtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,fru_p --> fru_e
FRUtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,fru_p --> fru_e
FUCtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,fuc__L_p --> fuc__L_e
FUCtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,fuc__L_p --> fuc__L_e
FUCtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,fuc__L_p --> fuc__L_e
FUMtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,fum_p --> fum_e
FUMtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,fum_p --> fum_e
FUMtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,fum_p --> fum_e
ACACT5r_reverse_num2,0.0,1200988584.0,46.5305,25810781.83127196,3oddcoa_c + coa_c --> accoa_c + dcacoa_c
FE2tex_reverse_num2,0.0,1684509.733,41.2198,40866.51883318211,fe2_p --> fe2_e
FE2tex_reverse_num3,0.0,1684509.733,121.1044,13909.566729202244,fe2_p --> fe2_e
FE2tex_reverse_num4,0.0,1684509.733,117.9999,14275.518309761283,fe2_p --> fe2_e
NMNtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,nmn_p --> nmn_e
NMNtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,nmn_p --> nmn_e
NMNtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,nmn_p --> nmn_e
NO2tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,no2_p --> no2_e
NO2tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,no2_p --> no2_e
NO2tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,no2_p --> no2_e
GDPtex_reverse_num2,0.0,1684509.733,117.9999,14275.518309761283,gdp_p --> gdp_e
GDPtex_reverse_num3,0.0,1684509.733,41.2198,40866.51883318211,gdp_p --> gdp_e
GDPtex_reverse_num4,0.0,1684509.733,116.766,14426.371829128342,gdp_p --> gdp_e
TMAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tma_p --> tma_e
TMAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tma_p --> tma_e
TMAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tma_p --> tma_e
TMAOtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tmao_p --> tmao_e
TMAOtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tmao_p --> tmao_e
TMAOtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tmao_p --> tmao_e
TREtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tre_p --> tre_e
TREtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tre_p --> tre_e
TREtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tre_p --> tre_e
ACACT6r_reverse_num2,0.0,1200988584.0,81.7524,14690560.570698842,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c
TRPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,trp__L_p --> trp__L_e
TRPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,trp__L_p --> trp__L_e
TRPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,trp__L_p --> trp__L_e
TSULtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tsul_p --> tsul_e
TSULtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tsul_p --> tsul_e
TSULtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tsul_p --> tsul_e
TYRtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tyr__L_p --> tyr__L_e
TYRtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tyr__L_p --> tyr__L_e
TYRtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tyr__L_p --> tyr__L_e
URAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ura_p --> ura_e
URAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ura_p --> ura_e
URAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ura_p --> ura_e
UREAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,urea_p --> urea_e
UREAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,urea_p --> urea_e
UREAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,urea_p --> urea_e
VALtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,val__L_p --> val__L_e
VALtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,val__L_p --> val__L_e
VALtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,val__L_p --> val__L_e
XANtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,xan_p --> xan_e
XANtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,xan_p --> xan_e
XANtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,xan_p --> xan_e
XYLtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,xyl__D_p --> xyl__D_e
XYLtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,xyl__D_p --> xyl__D_e
XYLtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,xyl__D_p --> xyl__D_e
ABUTtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,4abut_p --> 4abut_e
ABUTtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,4abut_p --> 4abut_e
ABUTtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,4abut_p --> 4abut_e
23CAMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,23camp_p --> 23camp_e
23CAMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,23camp_p --> 23camp_e
23CAMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,23camp_p --> 23camp_e
23CCMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,23ccmp_p --> 23ccmp_e
23CCMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,23ccmp_p --> 23ccmp_e
23CCMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,23ccmp_p --> 23ccmp_e
23CUMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,23cump_p --> 23cump_e
23CUMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,23cump_p --> 23cump_e
23CUMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,23cump_p --> 23cump_e
23CGMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,23cgmp_p --> 23cgmp_e
23CGMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,23cgmp_p --> 23cgmp_e
23CGMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,23cgmp_p --> 23cgmp_e
3AMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,3amp_p --> 3amp_e
3AMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,3amp_p --> 3amp_e
3AMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,3amp_p --> 3amp_e
3CMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,3cmp_p --> 3cmp_e
3CMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,3cmp_p --> 3cmp_e
3CMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,3cmp_p --> 3cmp_e
ETHSO3tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ethso3_p --> ethso3_e
ETHSO3tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ethso3_p --> ethso3_e
ETHSO3tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ethso3_p --> ethso3_e
BUTSO3tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,butso3_p --> butso3_e
BUTSO3tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,butso3_p --> butso3_e
BUTSO3tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,butso3_p --> butso3_e
LIPOtex_reverse_num2,0.0,1684509.733,41.2198,40866.51883318211,lipoate_p --> lipoate_e
LIPOtex_reverse_num3,0.0,1684509.733,121.1044,13909.566729202244,lipoate_p --> lipoate_e
LIPOtex_reverse_num4,0.0,1684509.733,116.766,14426.371829128342,lipoate_p --> lipoate_e
GALBDtex_reverse_num2,0.0,1684509.733,121.1044,13909.566729202244,gal_bD_p --> gal_bD_e
GALBDtex_reverse_num3,0.0,1684509.733,116.766,14426.371829128342,gal_bD_p --> gal_bD_e
GALBDtex_reverse_num4,0.0,1684509.733,41.2198,40866.51883318211,gal_bD_p --> gal_bD_e
SULFACtex_reverse_num2,0.0,1684509.733,41.2198,40866.51883318211,sulfac_p --> sulfac_e
SULFACtex_reverse_num3,0.0,1684509.733,121.1044,13909.566729202244,sulfac_p --> sulfac_e
SULFACtex_reverse_num4,0.0,1684509.733,117.9999,14275.518309761283,sulfac_p --> sulfac_e
NOtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,no_p --> no_e
NOtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,no_p --> no_e
NOtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,no_p --> no_e
N2Otex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,n2o_p --> n2o_e
N2Otex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,n2o_p --> n2o_e
N2Otex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,n2o_p --> n2o_e
PEAMNtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,peamn_p --> peamn_e
PEAMNtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,peamn_p --> peamn_e
PEAMNtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,peamn_p --> peamn_e
PACALDtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,pacald_p --> pacald_e
PACALDtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,pacald_p --> pacald_e
PACALDtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,pacald_p --> pacald_e
CYANtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,cyan_p --> cyan_e
CYANtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,cyan_p --> cyan_e
CYANtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,cyan_p --> cyan_e
SO3tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,so3_p --> so3_e
SO3tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,so3_p --> so3_e
SO3tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,so3_p --> so3_e
TCYNTtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tcynt_p --> tcynt_e
TCYNTtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tcynt_p --> tcynt_e
TCYNTtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tcynt_p --> tcynt_e
METSOX1tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,metsox_S__L_p --> metsox_S__L_e
METSOX1tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,metsox_S__L_p --> metsox_S__L_e
METSOX1tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,metsox_S__L_p --> metsox_S__L_e
METSOX2tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,metsox_R__L_p --> metsox_R__L_e
METSOX2tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,metsox_R__L_p --> metsox_R__L_e
METSOX2tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,metsox_R__L_p --> metsox_R__L_e
3UMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,3ump_p --> 3ump_e
3UMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,3ump_p --> 3ump_e
3UMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,3ump_p --> 3ump_e
3GMPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,3gmp_p --> 3gmp_e
3GMPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,3gmp_p --> 3gmp_e
3GMPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,3gmp_p --> 3gmp_e
DOPAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,dopa_p --> dopa_e
DOPAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,dopa_p --> dopa_e
DOPAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,dopa_p --> dopa_e
4HOXPACDtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,4hoxpacd_p --> 4hoxpacd_e
4HOXPACDtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,4hoxpacd_p --> 4hoxpacd_e
4HOXPACDtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,4hoxpacd_p --> 4hoxpacd_e
ETHAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,etha_p --> etha_e
ETHAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,etha_p --> etha_e
ETHAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,etha_p --> etha_e
G3PStex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,g3ps_p --> g3ps_e
G3PStex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,g3ps_p --> g3ps_e
G3PStex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,g3ps_p --> g3ps_e
ACGAL1Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,acgal1p_p --> acgal1p_e
ACGAL1Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,acgal1p_p --> acgal1p_e
ACGAL1Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,acgal1p_p --> acgal1p_e
ACGALtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,acgal_p --> acgal_e
ACGALtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,acgal_p --> acgal_e
ACGALtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,acgal_p --> acgal_e
GLCUR1Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,glcur1p_p --> glcur1p_e
GLCUR1Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,glcur1p_p --> glcur1p_e
GLCUR1Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,glcur1p_p --> glcur1p_e
UDPGLCURtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,udpglcur_p --> udpglcur_e
UDPGLCURtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,udpglcur_p --> udpglcur_e
UDPGLCURtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,udpglcur_p --> udpglcur_e
ISETACtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,isetac_p --> isetac_e
ISETACtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,isetac_p --> isetac_e
ISETACtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,isetac_p --> isetac_e
UDPGtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,udpg_p --> udpg_e
UDPGtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,udpg_p --> udpg_e
UDPGtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,udpg_p --> udpg_e
UDPGALtex_reverse_num2,0.0,1684509.733,117.9999,14275.518309761283,udpgal_p --> udpgal_e
UDPGALtex_reverse_num3,0.0,1684509.733,41.2198,40866.51883318211,udpgal_p --> udpgal_e
UDPGALtex_reverse_num4,0.0,1684509.733,116.766,14426.371829128342,udpgal_p --> udpgal_e
ACGAM1Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,acgam1p_p --> acgam1p_e
ACGAM1Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,acgam1p_p --> acgam1p_e
ACGAM1Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,acgam1p_p --> acgam1p_e
UACGAMtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,uacgam_p --> uacgam_e
UACGAMtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,uacgam_p --> uacgam_e
UACGAMtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,uacgam_p --> uacgam_e
UDPACGALtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,udpacgal_p --> udpacgal_e
UDPACGALtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,udpacgal_p --> udpacgal_e
UDPACGALtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,udpacgal_p --> udpacgal_e
MSO3tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,mso3_p --> mso3_e
MSO3tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,mso3_p --> mso3_e
MSO3tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,mso3_p --> mso3_e
GLYC2Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,glyc2p_p --> glyc2p_e
GLYC2Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,glyc2p_p --> glyc2p_e
GLYC2Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,glyc2p_p --> glyc2p_e
PSERtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,pser__L_p --> pser__L_e
PSERtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,pser__L_p --> pser__L_e
PSERtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,pser__L_p --> pser__L_e
R5Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,r5p_p --> r5p_e
R5Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,r5p_p --> r5p_e
R5Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,r5p_p --> r5p_e
THRPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,thrp_p --> thrp_e
THRPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,thrp_p --> thrp_e
THRPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,thrp_p --> thrp_e
TYRPtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,tyrp_p --> tyrp_e
TYRPtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,tyrp_p --> tyrp_e
TYRPtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,tyrp_p --> tyrp_e
CITtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,cit_p --> cit_e
CITtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,cit_p --> cit_e
CITtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,cit_p --> cit_e
ACGAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,acgam_p --> acgam_e
ACGAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,acgam_p --> acgam_e
ACGAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,acgam_p --> acgam_e
G6Ptex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,g6p_p --> g6p_e
G6Ptex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,g6p_p --> g6p_e
G6Ptex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,g6p_p --> g6p_e
MOBDtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,mobd_p --> mobd_e
MOBDtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,mobd_p --> mobd_e
MOBDtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,mobd_p --> mobd_e
NI2tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ni2_p --> ni2_e
NI2tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ni2_p --> ni2_e
NI2tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ni2_p --> ni2_e
L_LACt2rpp_reverse_num2,0.0,,,,h_c + lac__L_c --> h_p + lac__L_p
NH4tpp_reverse_num2,0.0,,,,nh4_c --> nh4_p
NO2t2rpp_reverse_num2,0.0,,,,h_c + no2_c --> h_p + no2_p
PROt2rpp_reverse_num2,0.0,,,,h_c + pro__L_c --> h_p + pro__L_p
H2O2tex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,h2o2_p --> h2o2_e
H2O2tex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,h2o2_p --> h2o2_e
H2O2tex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,h2o2_p --> h2o2_e
ADEtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ade_p --> ade_e
ADEtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ade_p --> ade_e
ADEtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ade_p --> ade_e
AGMtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,agm_p --> agm_e
AGMtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,agm_p --> agm_e
AGMtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,agm_p --> agm_e
ALAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ala__L_p --> ala__L_e
ALAtex_reverse_num3,0.0,1684509.733,41.2198,40866.51883318211,ala__L_p --> ala__L_e
ALAtex_reverse_num4,0.0,1684509.733,117.9999,14275.518309761283,ala__L_p --> ala__L_e
BALAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ala_B_p --> ala_B_e
BALAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ala_B_p --> ala_B_e
BALAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ala_B_p --> ala_B_e
DALAtex_reverse_num2,0.0,1684509.733,116.766,14426.371829128342,ala__D_p --> ala__D_e
DALAtex_reverse_num3,0.0,1684509.733,117.9999,14275.518309761283,ala__D_p --> ala__D_e
DALAtex_reverse_num4,0.0,1684509.733,121.1044,13909.566729202244,ala__D_p --> ala__D_e
AMPtex_reverse_num2,0.0,1684509.733,121.1044,13909.566729202244,amp_p --> amp_e
AMPtex_reverse_num3,0.0,1684509.733,116.766,14426.371829128342,amp_p --> amp_e
