,fluxes,reduced_costs,equ
ICDHyr_reverse,0.0,248.0258396885866,akg_c + co2_c + nadph_c --> icit_c + nadp_c
ACALD_reverse,0.0,-9.552051429931453,accoa_c + h_c + nadh_c --> acald_c + coa_c + nad_c
ALAR_reverse,0.0,69.93310917522366,ala__D_c --> ala__L_c
ALATA_L_reverse,0.42124116293862773,-62.023169805721864,glu__L_c + pyr_c --> akg_c + ala__L_c
PPM_reverse,0.0,-46.09487563265864,r5p_c --> r1p_c
ASPTA_reverse,1.2271763207369621,-39.11333222189086,glu__L_c + oaa_c --> akg_c + asp__L_c
A5PISO_reverse,0.0,292.1193464138917,ara5p_c --> ru5p__D_c
IPPMIb_reverse,0.18883688493392367,-20.92124741030193,3c3hmp_c --> 2ippm_c + h2o_c
PSCVT_reverse,0.0,75.3213269102813,3psme_c + pi_c --> pep_c + skm5p_c
EX_fe3_e_reverse,0.0,-2.0, --> fe3_e
EX_mn2_e_reverse,0.00028962776698904463,-2.0, --> mn2_e
ECOAH6_reverse,0.0,191.65102262538966,h2o_c + td2coa_c --> 3htdcoa_c
ENO_reverse,0.0,126.82132403092358,h2o_c + pep_c --> 2pg_c
FBA_reverse,0.0,210.23998060294144,dhap_c + g3p_c --> fdp_c
PGI_reverse,0.0,45.285734561922915,f6p_c --> g6p_c
PGK_reverse,17.92131222461426,-10.762692516423613,13dpg_c + adp_c --> 3pg_c + atp_c
RPE_reverse,0.0,17.27139077881859,xu5p__D_c --> ru5p__D_c
TALA_reverse,0.0,115.5747230590871,e4p_c + f6p_c --> g3p_c + s7p_c
TKT1_reverse,0.0,135.85324346492172,g3p_c + s7p_c --> r5p_c + xu5p__D_c
ALCD2x_reverse,0.0,194.2894426132669,acald_c + h_c + nadh_c --> etoh_c + nad_c
RMI_reverse,0.0,686.5638600272986,rml_c --> rmn_c
NDPK6_reverse,0.0,233.13419787167058,adp_c + dutp_c --> atp_c + dudp_c
NDPK8_reverse,0.0,-54.71181956153123,adp_c + datp_c --> atp_c + dadp_c
PYNP2r_reverse,0.0,737.1617349146102,r1p_c + ura_c --> pi_c + uri_c
DURIPP_reverse,0.0,-205.27481368304575,2dr1p_c + ura_c --> duri_c + pi_c
TRPAS2_reverse,0.023825341764049584,-379.8837720716456,indole_c + nh4_c + pyr_c --> h2o_c + trp__L_c
EX_co2_e_reverse,0.0,2.0, --> co2_e
ILETA_reverse,0.12177317730182365,-302.15645128771394,3mop_c + glu__L_c --> akg_c + ile__L_c
VALTA_reverse,0.0,-59.9039567913853,3mob_c + glu__L_c --> akg_c + val__L_c
ORPT_reverse,0.13865038665867008,-86.578478510884,orot_c + prpp_c --> orot5p_c + ppi_c
PTAr_reverse,0.0,16.011386440120063,actp_c + coa_c --> accoa_c + pi_c
ACKr_reverse,-8.377654125979461e-11,-9.66610938267604,actp_c + adp_c --> ac_c + atp_c
AIRC3_reverse,0.18768969072522376,-99.93526391745172,5caiz_c --> 5aizc_c
ADSL2r_reverse,0.0,663.8230915283189,aicar_c + fum_c --> 25aics_c
EX_fe2_e_reverse,0.006731854653561571,-2.0, --> fe2_e
PUNP5_reverse,0.0,920.2110805838972,hxan_c + r1p_c --> ins_c + pi_c
PUNP6_reverse,0.0,-532.0765806285203,2dr1p_c + hxan_c --> din_c + pi_c
PUNP7_reverse,0.0,535.7827085926872,r1p_c + xan_c --> pi_c + xtsn_c
EX_glc__D_e_reverse,10.0,-249.36832638391706, --> glc__D_e
PUNP1_reverse,0.0,139761.6665249678,ade_c + r1p_c --> adn_c + pi_c
PUNP2_reverse,0.0,-511.67743601440634,2dr1p_c + ade_c --> dad_2_c + pi_c
PUNP3_reverse,0.0,145.15056513428,gua_c + r1p_c --> gsn_c + pi_c
LYSAM_reverse,0.0,145.6350887306516,36dahx_c --> lys__L_c
IPPMIa_reverse,0.18883688493392367,-23.882116064017964,2ippm_c + h2o_c --> 3c2hmp_c
MDH_reverse,0.0,341.47299752670204,h_c + nadh_c + oaa_c --> mal__L_c + nad_c
FUM_reverse,0.0,1872.71760305048,mal__L_c --> fum_c + h2o_c
OHPBAT_reverse,0.0,494.6631452970412,akg_c + phthr_c --> glu__L_c + ohpb_c
AGPR_reverse,0.1239791265603813,-15.408055212399631,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c
G1SAT_reverse,0.0,18125.505867097112,5aop_c --> glu1sa_c
GUI1_reverse,0.0,91.43844648320535,fruur_c --> glcur_c
PGAMT_reverse,0.039603977492418015,-108.38608823343884,gam6p_c --> gam1p_c
GLUR_reverse,0.01164714383370705,-15.213661755337398,glu__L_c --> glu__D_c
UAG2E_reverse,0.0,139.21412601273093,uacmam_c --> uacgam_c
EX_zn2_e_reverse,0.0001429277402941595,-2.0, --> zn2_e
HACD5_reverse,0.0,212.52997244918316,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c
GHMT2r_reverse,0.0,588.7192268184316,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c
ADK4_reverse,0.0,-29.55183325685357,adp_c + idp_c --> amp_c + itp_c
KARA1_reverse,0.36648474926036234,-843.6537482074663,alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c
KARA2_reverse,0.0,5755.431272663875,23dhmp_c + nadp_c --> 2ahbut_c + h_c + nadph_c
ICHORS_copy2_reverse,0.0,-284.01264980068095,ichor_c --> chor_c
DHBD_reverse,0.0,-216.7877445547274,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c
RBP4E_reverse,0.0,58.08508050595417,xu5p__D_c --> ru5p__L_c
HACD6_reverse,0.0,245.71637186763098,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c
ECOAH1_reverse,0.0,161.70583024933302,b2coa_c + h2o_c --> 3hbcoa_c
ECOAH2_reverse,0.0,159.21706524848713,h2o_c + hx2coa_c --> 3hhcoa_c
ECOAH3_reverse,0.0,178.2697540083596,h2o_c + oc2coa_c --> 3hocoa_c
UGLT_reverse,0.0,318.0936013109454,g1p_c + udpgal_c --> gal1p_c + udpg_c
XYLI2_reverse,0.0,300.476767433933,fru_c --> glc__D_c
PMANM_reverse,0.0,219.35611138958527,man6p_c --> man1p_c
UDPG4E_reverse,0.0,-42.30368973456666,udpgal_c --> udpg_c
XYLI1_reverse,0.0,1065.2998819123113,xylu__D_c --> xyl__D_c
LCARS_reverse,0.0,197.5261088349051,12ppd__S_c + nad_c --> h_c + lald__L_c + nadh_c
ALCD19_reverse,0.0,-32.94615184796203,glyc_c + nad_c --> glyald_c + h_c + nadh_c
RMPA_reverse,0.0,685.4617415011679,dhap_c + lald__L_c --> rml1p_c
SBTPD_reverse,0.0,-84.6727562940323,f6p_c + h_c + nadh_c --> nad_c + sbt6p_c
GLTPD_reverse,0.0,309.48673925202064,h_c + nadh_c + tag6p__D_c --> galt1p_c + nad_c
TGBPA_reverse,0.0,371.9981968251049,dhap_c + g3p_c --> tagdp__D_c
MANAO_reverse,0.0,52.16717570782215,fruur_c + h_c + nadh_c --> mana_c + nad_c
TAGURr_reverse,0.0,161.43556014362673,h_c + nadh_c + tagur_c --> altrn_c + nad_c
HACD4_reverse,0.0,209.510787269502,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c
HACD7_reverse,0.0,250.26237588606912,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c
ADK1_reverse,0.0,62.6200066697826,2.0 adp_c --> amp_c + atp_c
SERASr_reverse,0.0,-36.34096459191369,ppi_c + seramp_c --> atp_c + h_c + ser__L_c
MLTP2_reverse,0.0,557.8537018582391,g1p_c + maltpt_c --> malthx_c + pi_c
CYTK1_reverse,0.0,55.99580946004857,adp_c + cdp_c --> atp_c + cmp_c
CYTK2_reverse,0.0,137.10059232469496,adp_c + dcdp_c --> atp_c + dcmp_c
GK1_reverse,0.0,76.83105608402377,adp_c + gdp_c --> atp_c + gmp_c
HACD1_reverse,0.0,189.74096670345153,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c
HACD2_reverse,0.0,191.79154006567282,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c
NDPK7_reverse,0.0,228.62081889123516,adp_c + dctp_c --> atp_c + dcdp_c
GLYAT_reverse,0.0,585.8762796292469,2aobut_c + coa_c --> accoa_c + gly_c
CRNBTCT_reverse,0.0,294.5623716671643,crncoa_c + gbbtn_c --> bbtcoa_c + crn_c
CRNCBCT_reverse,0.0,387.1487860347971,crncoa_c + ctbt_c --> crn_c + ctbtcoa_c
CRNCDH_reverse,0.0,110.39676033044394,ctbtcoa_c + h2o_c --> crncoa_c
NDPK2_reverse,0.0,121.60469334488741,adp_c + utp_c --> atp_c + udp_c
NDPK3_reverse,0.0,122.1460209767238,adp_c + ctp_c --> atp_c + cdp_c
NDPK4_reverse,0.0,150.8244669981696,adp_c + dttp_c --> atp_c + dtdp_c
DGK1_reverse,0.0,-153.23193394135978,adp_c + dgdp_c --> atp_c + dgmp_c
DTMPK_reverse,0.0,59.764064006877916,adp_c + dtdp_c --> atp_c + dtmp_c
NDPK1_reverse,0.0,148.45029591037263,adp_c + gtp_c --> atp_c + gdp_c
PGMT_reverse,0.0,-22.478853092683018,g6p_c --> g1p_c
UMPK_reverse,0.0,68.61639242096307,adp_c + udp_c --> atp_c + ump_c
DDPGALA_reverse,0.0,-12.329645360567387,g3p_c + pyr_c --> 2dh3dgal6p_c
F6PA_reverse,0.0,62.93185912461102,dha_c + g3p_c --> f6p_c
IDOND_reverse,0.0,112.51818493607675,idon__L_c + nad_c --> 5dglcn_c + h_c + nadh_c
MCOATA_reverse,0.0,290.4097370052572,coa_c + malACP_c --> ACP_c + malcoa_c
DAPE_reverse,0.0,32.57826925286277,26dap__M_c --> 26dap_LL_c
SDPTA_reverse,0.1554806520069741,-55.380380441837815,glu__L_c + sl2a6o_c --> akg_c + sl26da_c
ARAI_reverse,0.0,118.98509142644781,rbl__L_c --> arab__L_c
M1PD_reverse,0.0,179.92974070125615,f6p_c + h_c + nadh_c --> mnl1p_c + nad_c
G3PD2_reverse,0.058272603746675686,-21.14462358963644,dhap_c + h_c + nadph_c --> glyc3p_c + nadp_c
FCI_reverse,0.0,-210.93341596079762,fcl__L_c --> fuc__L_c
FCLPA_reverse,0.0,-39.90808248721359,dhap_c + lald__L_c --> fc1p_c
UAGAAT_reverse,0.0,646.1627586494628,ACP_c + u3aga_c --> 3hmrsACP_c + uacgam_c
PRPPS_reverse,0.0,191.91695132441293,amp_c + h_c + prpp_c --> atp_c + r5p_c
PRMICI_reverse,0.0,70.39653123434651,prlp_c --> prfp_c
SERAT_reverse,0.0,184.58375018357674,acser_c + coa_c --> accoa_c + ser__L_c
ASPK_reverse,0.0,35.62516561978671,4pasp_c + adp_c --> asp__L_c + atp_c
ASAD_reverse,0.44809565068246004,-115.70943697372428,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c
CBMKr_reverse,0.0,158.3761788199298,adp_c + cbp_c + 2.0 h_c --> atp_c + co2_c + nh4_c
AMANAPEr_reverse,0.0,-3.3215231146712085,acgam6p_c --> acmanap_c
NNATr_reverse,0.0,125.65705226473172,dnad_c + ppi_c --> atp_c + h_c + nicrnt_c
GAPD_reverse,0.0,170.30720781481236,13dpg_c + h_c + nadh_c --> g3p_c + nad_c + pi_c
ARGSL_reverse,0.0,239.42571629328378,arg__L_c + fum_c --> argsuc_c
EX_mg2_e_reverse,0.0036360649473660815,-2.0, --> mg2_e
ACOATA_reverse,0.0,402.43267139983095,acACP_c + coa_c --> ACP_c + accoa_c
MLTP3_reverse,0.0,812.6002137063999,g1p_c + malthx_c --> malthp_c + pi_c
OCBT_reverse,0.0,339.3687098860947,citr__L_c + h_c + pi_c --> cbp_c + orn_c
GARFT_reverse,0.0,24.40949848412957,fgam_c + h_c + thf_c --> 10fthf_c + gar_c
PHETA1_reverse,0.07765251555893683,-92.48568868345615,glu__L_c + phpyr_c --> akg_c + phe__L_c
MCITL2_reverse,0.0,-205.22402869975258,pyr_c + succ_c --> micit_c
ACOTA_reverse,0.1239791265603813,-46.17635397790218,acg5sa_c + glu__L_c --> acorn_c + akg_c
PRAGSr_reverse,0.0,126.96973484910265,adp_c + gar_c + h_c + pi_c --> atp_c + gly_c + pram_c
PPAKr_reverse,0.0,375.633555083037,atp_c + ppa_c --> adp_c + ppap_c
PPM2_reverse,0.0,74.93223741773846,2dr5p_c --> 2dr1p_c
G6PDH2r_reverse,0.0,72.89652252995704,6pgl_c + h_c + nadph_c --> g6p_c + nadp_c
FBA3_reverse,0.0,380.10933019628783,dhap_c + e4p_c --> s17bp_c
ADK3_reverse,0.0,6.56629222068598,adp_c + gdp_c --> amp_c + gtp_c
HSDy_reverse,0.2926149986754859,-10.96786245662588,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c
GLUtex_reverse,0.0,2.0,glu__L_p --> glu__L_e
GLYtex_reverse,0.0,-2.0,gly_p --> gly_e
GLYALDtex_reverse,0.0,-2.0,glyald_p --> glyald_e
GLYBtex_reverse,0.0,-2.0,glyb_p --> glyb_e
GLYCtex_reverse,0.0,2.0,glyc_p --> glyc_e
GLYC3Ptex_reverse,0.0,-2.0,glyc3p_p --> glyc3p_e
GLYCLTtex_reverse,0.0,2.0,glyclt_p --> glyclt_e
GTPtex_reverse,0.0,2.0,gtp_p --> gtp_e
GUAtex_reverse,0.0,2.0,gua_p --> gua_e
Htex_reverse,18.49524170925379,-2.0,h_p --> h_e
H2tex_reverse,0.0,-2.0,h2_p --> h2_e
H2Otex_reverse,26.596916100205345,-2.0,h2o_p --> h2o_e
O2tpp_reverse,0.0,2.0,o2_c --> o2_p
PYRt2rpp_reverse,12.377902989111146,-2.0,h_c + pyr_c --> h_p + pyr_p
XANtpp_reverse,0.0,2.0,xan_c --> xan_p
DAPtex_reverse,0.0,2.0,15dap_p --> 15dap_e
12PPDStex_reverse,0.0,2.0,12ppd__S_p --> 12ppd__S_e
DDGLCNtex_reverse,0.0,2.0,2ddglcn_p --> 2ddglcn_e
26DAHtex_reverse,0.0,2.0,26dap__M_p --> 26dap__M_e
HCINNMtex_reverse,0.0,-2.0,3hcinnm_p --> 3hcinnm_e
HPPPNtex_reverse,0.0,-2.0,3hpppn_p --> 3hpppn_e
ACtex_reverse,0.24401914774876227,-2.0,ac_p --> ac_e
ACALDtex_reverse,0.0,2.0,acald_p --> acald_e
ACMANAtex_reverse,0.0,2.0,acmana_p --> acmana_e
ACACT7r_reverse,0.0,140.65571955433074,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c
ACACT2r_reverse,0.0,99.42991176472142,3ohcoa_c + coa_c --> accoa_c + btcoa_c
ACACT3r_reverse,0.0,127.28687309343076,3oocoa_c + coa_c --> accoa_c + hxcoa_c
ACACT4r_reverse,0.0,116.84228202698421,3odcoa_c + coa_c --> accoa_c + occoa_c
SUCFUMtpp_reverse,0.0,-2.0,fum_c + succ_p --> fum_p + succ_c
TARTRt7pp_reverse,0.0,2.000000000000014,succ_p + tartr__L_c --> succ_c + tartr__L_p
AHGDx_reverse,0.0,495.1267996073643,akg_c + h_c + nadh_c --> S2hglut_c + nad_c
EX_ca2_e_reverse,0.002181638968419649,-2.0, --> ca2_e
AKGt2rpp_reverse,0.0,2.0,akg_c + h_c --> akg_p + h_p
THMDt2pp_copy2_reverse,0.0,2.0,h_c + thymd_c --> h_p + thymd_p
TRPt2rpp_reverse,0.0,2.0,h_c + trp__L_c --> h_p + trp__L_p
TYRt2rpp_reverse,0.0,2.0,h_c + tyr__L_c --> h_p + tyr__L_p
URIt2pp_copy2_reverse,0.0,2.0,h_c + uri_c --> h_p + uri_p
XTSNt2rpp_reverse,0.0,2.0,h_c + xtsn_c --> h_p + xtsn_p
GALtex_reverse,0.0,-2.0,gal_p --> gal_e
GALCTtex_reverse,0.0,2.0,galct__D_p --> galct__D_e
GALCTNtex_reverse,0.0,2.0,galctn__D_p --> galctn__D_e
GALTtex_reverse,0.0,2.0,galt_p --> galt_e
GALURtex_reverse,0.0,-2.0,galur_p --> galur_e
ACACt2pp_reverse,0.0,2.0,acac_c + h_c --> acac_p + h_p
TKT2_reverse,0.0,32.23631506395881,f6p_c + g3p_c --> e4p_c + xu5p__D_c
GAMtex_reverse,0.0,-2.0,gam_p --> gam_e
GBBTNtex_reverse,0.0,2.0,gbbtn_p --> gbbtn_e
ARBt2rpp_reverse,0.0,2.0,arab__L_c + h_c --> arab__L_p + h_p
CO2tpp_reverse,3.1506071698417806,-2.0,co2_c --> co2_p
DHAtpp_reverse,0.0,-2.0,dha_c --> dha_p
ARGAGMt7pp_reverse,0.0,2.0,agm_p + arg__L_c --> agm_c + arg__L_p
ASNt2rpp_reverse,0.0,-2.0,asn__L_c + h_c --> asn__L_p + h_p
HIStex_reverse,0.0,2.0,his__L_p --> his__L_e
HXAtex_reverse,0.0,2.0,hxa_p --> hxa_e
HYXNtex_reverse,0.0,-2.0,hxan_p --> hxan_e
IDONtex_reverse,0.0,2.0,idon__L_p --> idon__L_e
ILEtex_reverse,0.0,2.0,ile__L_p --> ile__L_e
INSTtex_reverse,0.0,2.0,inost_p --> inost_e
INStex_reverse,0.0,2.0,ins_p --> ins_e
Ktex_reverse,0.0,2.0,k_p --> k_e
D_LACtex_reverse,0.0,2.0,lac__D_p --> lac__D_e
FRULYStex_reverse,0.0,2.0,frulys_p --> frulys_e
GALCTt2rpp_reverse,0.0,2.0,galct__D_c + h_c --> galct__D_p + h_p
ASPtex_reverse,0.0,2.0,asp__L_p --> asp__L_e
ACALDtpp_reverse,0.0,2.0,acald_c --> acald_p
ACt2rpp_reverse,0.2462007867171819,-2.0,ac_c + h_c --> ac_p + h_p
ATPS4rpp_reverse,0.0,50.30480477187336,atp_c + h2o_c + 3.0 h_c --> adp_c + 4.0 h_p + pi_c
INDOLEtex_reverse,0.0,2.0,indole_p --> indole_e
L_LACtex_reverse,0.0,2.0,lac__L_p --> lac__L_e
ADEt2rpp_reverse,0.0,-2.0,ade_c + h_c --> ade_p + h_p
ADNt2pp_copy2_reverse,0.0,2.0,adn_c + h_c --> adn_p + h_p
ALLTNt2rpp_reverse,0.0,-2.0,alltn_c + h_c --> alltn_p + h_p
ECOAH8_reverse,0.0,-103.23923883674433,h2o_c + od2coa_c --> 3hodcoa_c
GUAtpp_reverse,0.0,-2.0,gua_c --> gua_p
HYXNtpp_reverse,0.0,-2.0,hxan_c --> hxan_p
GLCRtex_reverse,0.0,2.0,glcr_p --> glcr_e
GLCNtex_reverse,0.0,-2.0,glcn_p --> glcn_e
GLCURtex_reverse,0.0,-2.0,glcur_p --> glcur_e
GLNtex_reverse,0.0,2.0,gln__L_p --> gln__L_e
O2tex_reverse,0.0,2.0,o2_p --> o2_e
OCTAtex_reverse,0.0,2.0,octa_p --> octa_e
ORNtex_reverse,0.0,2.0,orn_p --> orn_e
ECOAH5_reverse,0.0,192.00782213797095,dd2coa_c + h2o_c --> 3hddcoa_c
EX_ni2_e_reverse,0.00013538316749270825,-2.0, --> ni2_e
FUCtpp_reverse,0.0,-2.0,fuc__L_c + h_c --> fuc__L_p + h_p
CYTDt2pp_copy2_reverse,0.0,2.0,cytd_c + h_c --> cytd_p + h_p
DDGLCNt2rpp_reverse,0.0,2.0,2ddglcn_c + h_c --> 2ddglcn_p + h_p
RMNtex_reverse,0.0,2.0,rmn_p --> rmn_e
PHEtex_reverse,0.0,2.0,phe__L_p --> phe__L_e
PItex_reverse,0.0,2.0,pi_p --> pi_e
EX_cu2_e_reverse,0.0002971723397904958,-2.0, --> cu2_e
TRSARr_reverse,0.0,83.25798239178926,glyc__R_c + nad_c --> 2h3oppan_c + h_c + nadh_c
PNTOtex_reverse,0.0,2.0,pnto__R_p --> pnto__R_e
PPPNtex_reverse,0.0,-2.0,pppn_p --> pppn_e
PPTtex_reverse,0.0,2.0,ppt_p --> ppt_e
PTRCtex_reverse,0.0,2.0,ptrc_p --> ptrc_e
PYRtex_reverse,12.377902989111146,-2.0,pyr_p --> pyr_e
DSERtex_reverse,0.0,2.0,ser__D_p --> ser__D_e
SERtex_reverse,0.0,-2.0,ser__L_p --> ser__L_e
SO4tex_reverse,0.0,2.0,so4_p --> so4_e
SPMDtex_reverse,0.0,2.0,spmd_p --> spmd_e
SUCCtex_reverse,0.0,-2.0,succ_p --> succ_e
SUCRtex_reverse,0.0,2.0,sucr_p --> sucr_e
TARTRtex_reverse,0.0,-2.0,tartr__L_p --> tartr__L_e
TAURtex_reverse,0.0,-2.0,taur_p --> taur_e
THRtex_reverse,0.0,2.0,thr__L_p --> thr__L_e
THMDtex_reverse,0.0,-2.0,thymd_p --> thymd_e
METDtex_reverse,0.0,-2.0,met__D_p --> met__D_e
METtex_reverse,0.0,2.0,met__L_p --> met__L_e
MNLtex_reverse,0.0,-2.0,mnl_p --> mnl_e
NAtex_reverse,0.0,2.0,na1_p --> na1_e
NACtex_reverse,0.0,-2.0,nac_p --> nac_e
NH4tex_reverse,0.0,2.0,nh4_p --> nh4_e
BUTtex_reverse,0.0,-2.0,but_p --> but_e
CHLtex_reverse,0.0,-2.0,chol_p --> chol_e
CO2tex_reverse,3.1506071698417806,-2.0,co2_p --> co2_e
CRNtex_reverse,0.0,-2.0,crn_p --> crn_e
DINStex_reverse,0.0,-2.0,din_p --> din_e
DMStex_reverse,0.0,-2.0,dms_p --> dms_e
CSNtex_reverse,0.0,-2.0,csn_p --> csn_e
CYNTtex_reverse,0.0,-2.0,cynt_p --> cynt_e
CYStex_reverse,0.0,-2.0,cys__L_p --> cys__L_e
CYTDtex_reverse,0.0,-2.0,cytd_p --> cytd_e
DCAtex_reverse,0.0,-2.0,dca_p --> dca_e
DCYTtex_reverse,0.0,2.0,dcyt_p --> dcyt_e
DGSNtex_reverse,0.0,2.0,dgsn_p --> dgsn_e
LCTStex_reverse,0.0,-2.0,lcts_p --> lcts_e
LEUtex_reverse,0.0,-2.0,leu__L_p --> leu__L_e
LYStex_reverse,0.0,-2.0,lys__L_p --> lys__L_e
LYXtex_reverse,0.0,-2.0,lyx__L_p --> lyx__L_e
MANtex_reverse,0.0,-2.0,man_p --> man_e
MAN6Ptex_reverse,0.0,2.0,man6p_p --> man6p_e
MELIBtex_reverse,0.0,-2.0,melib_p --> melib_e
DMSOtex_reverse,0.0,2.0,dmso_p --> dmso_e
DURItex_reverse,0.0,-2.0,duri_p --> duri_e
FRUtex_reverse,0.0,2.0,fru_p --> fru_e
FUCtex_reverse,0.0,-2.0,fuc__L_p --> fuc__L_e
FUMtex_reverse,0.0,2.0,fum_p --> fum_e
ACACT5r_reverse,0.0,105.45434981179375,3oddcoa_c + coa_c --> accoa_c + dcacoa_c
FE2tex_reverse,0.0,2.0,fe2_p --> fe2_e
NMNtex_reverse,0.0,2.0,nmn_p --> nmn_e
NO2tex_reverse,0.0,2.0,no2_p --> no2_e
MTHFC_reverse,0.0,55.16829826333769,10fthf_c + h_c --> h2o_c + methf_c
MTHFD_reverse,0.0,87.58196233729299,methf_c + nadph_c --> mlthf_c + nadp_c
BUTt2rpp_reverse,0.0,-2.0,but_c + h_c --> but_p + h_p
GDPtex_reverse,0.0,2.0,gdp_p --> gdp_e
EX_cobalt2_e_reverse,1.0478573335348937e-05,-2.0, --> cobalt2_e
TMAtex_reverse,0.0,2.0,tma_p --> tma_e
TMAOtex_reverse,0.0,-2.0,tmao_p --> tmao_e
TREtex_reverse,0.0,2.0,tre_p --> tre_e
ACACT6r_reverse,0.0,125.8083084121939,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c
TRPtex_reverse,0.0,-2.0,trp__L_p --> trp__L_e
TSULtex_reverse,0.0,-2.0,tsul_p --> tsul_e
TYRtex_reverse,0.0,2.0,tyr__L_p --> tyr__L_e
URAtex_reverse,0.0,-2.0,ura_p --> ura_e
UREAtex_reverse,0.0,-2.0,urea_p --> urea_e
URItex_reverse,0.0,2.0,uri_p --> uri_e
VALtex_reverse,0.0,2.0,val__L_p --> val__L_e
XANtex_reverse,0.0,2.0,xan_p --> xan_e
XYLtex_reverse,0.0,2.0,xyl__D_p --> xyl__D_e
ABUTtex_reverse,0.0,-2.0,4abut_p --> 4abut_e
GGGABADr_reverse,0.0,-87.70688622014859,gg4abut_c + 2.0 h_c + nadph_c --> ggbutal_c + h2o_c + nadp_c
EX_sel_e_reverse,0.0,-2.0, --> sel_e
MALTATr_reverse,0.0,307.151400060552,acmalt_c + coa_c --> accoa_c + malt_c
23CAMPtex_reverse,0.0,-2.0,23camp_p --> 23camp_e
23CCMPtex_reverse,0.0,-2.0,23ccmp_p --> 23ccmp_e
23CUMPtex_reverse,0.0,2.0,23cump_p --> 23cump_e
23CGMPtex_reverse,0.0,-2.0,23cgmp_p --> 23cgmp_e
3AMPtex_reverse,0.0,-2.0,3amp_p --> 3amp_e
3CMPtex_reverse,0.0,2.0,3cmp_p --> 3cmp_e
ALAGLUE_reverse,0.0,82.66023957037581,LalaLglu_c --> LalaDglu_c
ETHSO3tex_reverse,0.0,2.0,ethso3_p --> ethso3_e
BUTSO3tex_reverse,0.0,2.0,butso3_p --> butso3_e
LIPOtex_reverse,0.0,-2.0,lipoate_p --> lipoate_e
GALBDtex_reverse,0.0,-2.0,gal_bD_p --> gal_bD_e
SULFACtex_reverse,0.0,2.0,sulfac_p --> sulfac_e
NOtex_reverse,0.0,-2.0,no_p --> no_e
NOtpp_reverse,0.0,2.0,no_c --> no_p
N2Otpp_reverse,0.0,-2.0,n2o_c --> n2o_p
N2Otex_reverse,0.0,2.0,n2o_p --> n2o_e
CRNt2rpp_reverse,0.0,2.0,crn_c + h_c --> crn_p + h_p
CRNDt2rpp_reverse,0.0,0.0,crn__D_c + h_c --> crn__D_p + h_p
CTBTt2rpp_reverse,0.0,-2.0,ctbt_c + h_c --> ctbt_p + h_p
PACALDt2rpp_reverse,0.0,2.0,h_c + pacald_c --> h_p + pacald_p
PEAMNtex_reverse,0.0,2.0,peamn_p --> peamn_e
PACALDtex_reverse,0.0,2.0,pacald_p --> pacald_e
CYANtex_reverse,0.0,2.0,cyan_p --> cyan_e
SO3tex_reverse,0.0,-2.0,so3_p --> so3_e
TCYNTtex_reverse,0.0,-2.0,tcynt_p --> tcynt_e
METSOX1tex_reverse,0.0,2.0,metsox_S__L_p --> metsox_S__L_e
METSOX2tex_reverse,0.0,-2.0,metsox_R__L_p --> metsox_R__L_e
3UMPtex_reverse,0.0,-2.0,3ump_p --> 3ump_e
3GMPtex_reverse,0.0,2.0,3gmp_p --> 3gmp_e
FALDtpp_reverse,0.0,-2.0,fald_c --> fald_p
DOPAtex_reverse,0.0,-2.0,dopa_p --> dopa_e
4HOXPACDtex_reverse,0.0,-2.0,4hoxpacd_p --> 4hoxpacd_e
ETHAtex_reverse,0.0,-2.0,etha_p --> etha_e
G3PStex_reverse,0.0,-2.0,g3ps_p --> g3ps_e
ACGAL1Ptex_reverse,0.0,2.0,acgal1p_p --> acgal1p_e
ACGALtex_reverse,0.0,2.0,acgal_p --> acgal_e
GLCUR1Ptex_reverse,0.0,-2.0,glcur1p_p --> glcur1p_e
UDPGLCURtex_reverse,0.0,-2.0,udpglcur_p --> udpglcur_e
ISETACtex_reverse,0.0,2.0,isetac_p --> isetac_e
UDPGtex_reverse,0.0,2.0,udpg_p --> udpg_e
UDPGALtex_reverse,0.0,2.0,udpgal_p --> udpgal_e
ACGAM1Ptex_reverse,0.0,2.0,acgam1p_p --> acgam1p_e
UACGAMtex_reverse,0.0,2.0,uacgam_p --> uacgam_e
UDPACGALtex_reverse,0.0,-2.0,udpacgal_p --> udpacgal_e
CBLAT_reverse,0.0,-28.07634678186514,adocbl_c + pppi_c --> atp_c + cbl1_c + h_c
MSO3tex_reverse,0.0,2.0,mso3_p --> mso3_e
